time,position,velocity,current,reference,voltage
9.29,0.00458039065457919,0.00274671971749005,-0.244625670032498,0.0048427197715952,-2.33168376809963
9.3,0.00460791499184406,0.0027557794464791,-0.2418447388698,0.00487110354217464,-2.30345839550826
9.31,0.0046355103943852,0.00276621236568473,-0.239050749329206,0.00489957135794097,-2.27516708155784
9.32,0.00466320952343374,0.00277592977027979,-0.23624856388317,0.00492812209503358,-2.24677753018189
9.33,0.00469102061052866,0.00278430191631163,-0.233439926889278,0.00495675462631826,-2.21827891929933
9.34,0.00471892201502387,0.00279257134427791,-0.230622229176551,0.00498546782143169,-2.18969125873432
9.35,0.0047468862453737,0.00280242071239591,-0.22779155899868,0.00501426054682609,-2.1610444061633
9.36,0.00477494321057634,0.00281197625702437,-0.224952116600661,0.00504313166581398,-2.13231112852975
9.37,0.00480310817909901,0.00282017056659028,-0.222106649542378,0.00507208003861302,-2.10347355284966
9.38,0.00483136719293718,0.00282776254857856,-0.219253679005108,0.00510110452239099,-2.07454370585553
9.39,0.00485968649538016,0.00283678387256485,-0.216388645136959,0.005130203971311,-2.04555571459446
9.4,0.00488808399332602,0.00284613936480384,-0.213513836409096,0.00515937723657661,-2.01649612676514
9.41,0.0049165832651294,0.00285425812535241,-0.210633104063394,0.00518862316647727,-1.9873394135401
9.42,0.00494517901258144,0.00286135688590032,-0.207746225940487,0.00521794060643374,-1.95808873679364
9.43,0.00497383919777979,0.00286932783296249,-0.204849084682833,0.0052473283990437,-1.92877486967626
9.44,0.00500256114279916,0.00287835450768985,-0.201941036941375,0.00527678538412741,-1.89940506661235
9.45,0.00503137535746007,0.00288647062270057,-0.19902670431415,0.00530631039877355,-1.86994867521278
9.46,0.00506028608701485,0.00289329876280756,-0.196107229777272,0.00533590227738507,-1.84039923930985
9.47,0.00508927020076783,0.00290016418307963,-0.193179845169989,0.00536555985172529,-1.81077793877987
9.48,0.00511830267648352,0.00290858582312645,-0.190241046044495,0.00539528195096395,-1.78111180971885
9.49,0.00514741345739313,0.00291669588053912,-0.187294985022938,0.00542506740172348,-1.75137405798089
9.5,0.00517661716870535,0.00292347518905203,-0.184344263375907,0.00545491502812526,-1.72154797187311
9.51,0.00520590196611362,0.00292954535805155,-0.181387733671643,0.00548482365183613,-1.6916433016591
9.52,0.00523523470566271,0.00293686965130172,-0.178421101104129,0.00551479209211483,-1.6616921999219
9.53,0.00526462574054704,0.00294482837322546,-0.17544553647795,0.00554481916585864,-1.63168921587491
9.54,0.00529410114763404,0.00295172030769694,-0.172465091918089,0.00557490368765012,-1.6016076392784
9.55,0.00532366107014167,0.00295742450909428,-0.169480313023487,0.00560504446980386,-1.57144529894408
9.56,0.00535328031159487,0.00296338614990276,-0.166488184024952,0.00563524032241337,-1.54122514739554
9.57,0.00538293879596661,0.00297081995617132,-0.163485881403835,0.00566549005339812,-1.51096953043327
9.58,0.00541266669165354,0.00297784238490728,-0.160477599883573,0.00569579246855052,-1.48065133718467
9.59,0.00544247665166099,0.00298356320290916,-0.157465618709186,0.00572614637158309,-1.45025620865836
9.6,0.00547235714023861,0.00298858167497912,-0.154448849992019,0.00575655056417572,-1.41979351921468
9.61,0.00550227623364815,0.00299476839162979,-0.151423270426766,0.00578700384602296,-1.38929347385569
9.62,0.00553224131255048,0.00300168606455795,-0.148389638749506,0.00581750501488138,-1.35875355364244
9.63,0.005562278453144,0.00300765156276995,-0.145351896372411,0.00584805286661705,-1.32814796793584
9.64,0.00559239017461222,0.0030124006141249,-0.142310898921791,0.0058786461952531,-1.29747242591739
9.65,0.00562255606211327,0.00301707533540288,-0.139264344047329,0.00590928379301729,-1.26674487672559
9.66,0.00565274956523447,0.00302324655379551,-0.136208762637056,0.00593996445038973,-1.23599195455851
9.67,0.00568299559996007,0.00302938948025506,-0.133147402005127,0.00597068695615059,-1.20519351281073
9.68,0.00571331118421436,0.00303436031394056,-0.130083055608517,0.00600145009742796,-1.17433168699108
9.69,0.00574369143686561,0.00303834880906406,-0.127015557327762,0.0060322526597457,-1.14340940960616
9.7,0.00577411001711649,0.00304285501124565,-0.123941819369589,0.00606309342707138,-1.11245017645407
9.71,0.00580455416190046,0.0030486407248098,-0.12086004504575,0.00609397118186432,-1.08146921630125
9.72,0.00583505192255888,0.00305395921746392,-0.117774096795869,0.00612488470512362,-1.05044174565623
9.73,0.0058656138077331,0.00305806660936344,-0.114685866835877,0.00615583277643633,-1.01935625415306
9.74,0.00589623027724335,0.00306143580070078,-0.111594561107276,0.00618681417402558,-0.988220117177566
9.75,0.0059268729847231,0.00306568655469096,-0.10849683192807,0.00621782767479884,-0.957058715191957
9.76,0.00595754067037064,0.00307089435375922,-0.105392348730896,0.00624887205439621,-0.925877131125813
9.77,0.00598825894030143,0.00307544794649507,-0.102284727916829,0.00627994608723874,-0.894652133291969
9.78,0.00601903466628883,0.00307882955084721,-0.0991753416484613,0.00631104854657681,-0.863375904791048
9.79,0.00604985635377915,0.00308162853068735,-0.0960631451059649,0.00634217820453859,-0.832057608467523
9.8,0.00608069629653757,0.00308541993492024,-0.0929449080665577,0.00637333383217848,-0.800721842805912
9.81,0.00611155799447759,0.0030899917784548,-0.0898209280104742,0.00640451419952565,-0.769369307665062
9.82,0.00614246457078754,0.00309388718598602,-0.0866944689858738,0.00643571807563259,-0.737979206219951
9.83,0.0061734216352171,0.00309667055083434,-0.0835667002465992,0.0064669442286237,-0.706545182837344
9.84,0.0062044183307537,0.00309889047891016,-0.0804366728806179,0.00649819142574392,-0.675075754731003
9.85,0.00623542878513543,0.00310199846300818,-0.0773014728541414,0.00652945843340743,-0.643593294815492
9.86,0.00626645423351991,0.00310591019721109,-0.0741611521203932,0.00656074401724628,-0.612100185389205
9.87,0.00629751656604459,0.00310926143207036,-0.07101870435442,0.00659204694215921,-0.580577590893028
9.88,0.00632862217045339,0.00311157855585586,-0.0678753484092238,0.00662336597236034,-0.549018840927118
9.89,0.00635976316258984,0.00311323132122907,-0.0647305228761146,0.00665469987142797,-0.517429766695432
9.9,0.00639091748573941,0.00311542734819974,-0.0615818961328528,0.00668604740235343,-0.48582863513539
9.91,0.00642207712779724,0.00311860441949004,-0.058428514200333,0.00671740732758988,-0.454224714264965
9.92,0.00645326311132205,0.00312148393369297,-0.055273056475179,0.00674877840910115,-0.422601566826367
9.93,0.00648448392585649,0.00312348210519486,-0.0521169222459096,0.00678015940841068,-0.390951276053185
9.94,0.0065157364258527,0.00312469121576956,-0.0489601247529335,0.00681154908665033,-0.359275677690606
9.95,0.00654700583067231,0.00312587961457846,-0.0458012911885489,0.00684294620460936,-0.327586360045142
9.96,0.00657827340674528,0.00312806038755644,-0.0426384811294889,0.00687434952278331,-0.295899144937052
9.97,0.00660955326324467,0.00313038937848404,-0.0394733502803063,0.00690575780142296,-0.264205072467231
9.98,0.0066408565316842,0.00313215897689149,-0.0363074406983866,0.00693716980058324,-0.232495242045315
9.99,0.00667218515620055,0.00313317768181997,-0.0331413023131474,0.00696858428017221,-0.200767729508534
10,0.00670353285574087,0.00313371738874517,-0.0299745863765635,0.007,-0.16902699565069
10.01,0.00673488512406275,0.00313451338957728,-0.0268060454631662,0.00703141571982779,-0.137283886271947
10.02,0.00676623437650517,0.00313591776830098,-0.0236351288554024,0.00706283019941676,-0.105544787526052
10.03,0.00679759353093354,0.00313716392609545,-0.0204633184659192,0.00709424219857704,-0.0738015760307178
10.04,0.00682896527329468,0.00313805836813781,-0.0172910252894372,0.00712565047721669,-0.0420530777721696
10.05,0.00686034922371827,0.0031385584898323,-0.0141184428752585,0.00715705379539064,-0.0102998692084316
10.06,0.00689174201116477,0.00313876835192378,-0.0109455554217237,0.00718845091334967,0.0214557760642356
10.07,0.00692313727342539,0.00313893868049778,-0.00777213777621398,0.00721984059158932,0.0532098872615351
10.08,0.0069545379085177,0.00313877163616883,-0.00459909596749358,0.00725122159089885,0.084965678304158
10.09,0.00698596244887299,0.00313714279484099,-0.00142873570973703,0.00728259267241012,0.116736422444749
10.1,0.00701738295868997,0.00313563988977317,0.00174211149853772,0.00731395259764656,0.148500004484837
10.11,0.00704877993896715,0.00313535387057503,0.00491560557108025,0.00734530012857202,0.180240587436657
10.12,0.00708014667719208,0.00313662823973381,0.0080924023296771,0.00737663402763967,0.211951843691346
10.13,0.00711148924734137,0.00313905905261429,0.0112716535041495,0.00740795305784079,0.243636954969285
10.14,0.00714282650988066,0.0031414949174588,0.0144510067323569,0.00743925598275372,0.27530861227048
10.15,0.00717419011176468,0.00314203699538721,0.0176266055601944,0.00747054156659257,0.306989015824964
10.16,0.00720560000067136,0.00313943421584595,0.0207957502941747,0.00750180857425607,0.338693479108191
10.17,0.00723699815725399,0.00313683304686324,0.0239639932554783,0.0075330557713763,0.370385726026763
10.18,0.00726836481114694,0.00313522556454578,0.0271328958469296,0.00756428192436741,0.402053419523185
10.19,0.0072997009606763,0.00313451841163594,0.030302288822361,0.00759548580047435,0.433695337869735
10.2,0.00733102501159156,0.00313372611599878,0.0334706461286222,0.00762666616782153,0.465319105211708
10.21,0.00736235769589073,0.00313168767652314,0.036635927989503,0.00765782179546142,0.496936057689878
10.22,0.00739367645779527,0.00312947607509399,0.039799551348657,0.00768895145342319,0.528535109943304
