time,position,velocity,current,reference,voltage
19.05,0.00899999918330541,2.99424126305377e-08,0.202144702767239,0.009,2.02144694185877
19.06,0.00900000079670451,-3.33370387471575e-08,0.202144686561447,0.009,2.02144704454403
19.07,0.00900000241430813,-9.68354240463767e-08,0.202144670168978,0.009,2.02144714452562
19.08,0.00900000340068389,-1.35493383932426e-07,0.202144660391935,0.009,2.02144720723993
19.09,0.00900000340625191,-1.35519590613644e-07,0.202144660992673,0.009,2.02144721374202
19.1,0.00900000236728482,-9.4390747841369e-08,0.20214467269379,0.009,2.02144716070563
19.11,0.00900000050590775,-2.08515909099629e-08,0.202144693178135,0.009,2.02144706042316
19.12,0.00899999833009835,6.50851133432797e-08,0.202144717088806,0.009,2.02144694080568
19.13,0.00899999663368675,1.32138566537979e-07,0.202144736029147,0.009,2.02144684538294
19.14,0.0089999964963556,1.37759938750835e-07,0.202144738562752,0.009,2.02144683330336
19.15,0.00900000130553738,-4.87623896753385e-08,0.202144704318142,0.009,2.02144699342939
19.16,0.00900001123708421,-4.33033307821403e-07,0.202144638800134,0.009,2.02144728992538
19.17,0.00900002180564482,-8.4182553923004e-07,0.202144569796973,0.009,2.02144760059767
19.18,0.0090000296467777,-1.14520424368186e-06,0.202144518139424,0.009,2.02144783389786
19.19,0.00900003254570948,-1.25762809620132e-06,0.202144497575916,0.009,2.02144792937729
19.2,0.00900002943733494,-1.13794928705596e-06,0.202144514772539,0.009,2.021447857687
19.21,0.00900002040621703,-7.89413521756692e-07,0.202144569313048,0.009,2.02144762057778
19.22,0.00900000668658685,-2.59660021058101e-07,0.20214465369886,0.009,2.02144725090012
19.23,0.00899999066234366,3.59278479042416e-07,0.202144753349057,0.009,2.02144681260425
19.24,0.00899997586705485,9.30975727303555e-07,0.202144846600381,0.009,2.02144640074011
19.25,0.00899996698395599,1.27461195724064e-06,0.20214490470724,0.009,2.02144614145738
19.26,0.00899996984595079,1.16497388712603e-06,0.202144891841704,0.009,2.02144619200545
19.27,0.00899998184468675,7.03704717820804e-07,0.202144829080826,0.009,2.02144645405774
19.28,0.00899999214904478,3.08174522051935e-07,0.202144778445132,0.009,2.02144666102433
19.29,0.00899999801798781,8.22602108596062e-08,0.202144746145634,0.009,2.02144679830616
19.3,0.008999998744578,5.25832491577803e-08,0.202144732865788,0.009,2.02144686723914
19.31,0.0089999956489564,1.68782105894296e-07,0.202144733812147,0.009,2.02144688486305
19.32,0.00899999207834297,3.03512254050734e-07,0.202144738714369,0.009,2.02144688392154
19.33,0.00899999301170799,2.6747730322102e-07,0.202144732988769,0.009,2.02144690927278
19.34,0.00899999608014982,1.50676454077757e-07,0.202144723222696,0.009,2.02144694156044
19.35,0.00899999843248582,6.11642484530583e-08,0.202144715897403,0.009,2.02144696543487
19.36,0.00899999955105554,1.83880405569665e-08,0.202144711263291,0.009,2.02144698322054
19.37,0.00899999942125518,2.28447210081308e-08,0.202144709046826,0.009,2.0214469965398
19.38,0.00899999853153762,5.60807168339245e-08,0.202144708450546,0.009,2.02144700631292
19.39,0.00899999787341241,8.06919914704361e-08,0.202144708153052,0.009,2.02144701275807
19.4,0.00899999866602459,5.07725681795637e-08,0.202144706992377,0.009,2.02144701359199
